text,font_size,x0,y0,page,is_bold,is_uppercase,text_length,label
Mar-03,7.56,296.7052612,734.038208,11,TRUE,FALSE,10,body
11,9,511.1205139,730.9798584,11,FALSE,FALSE,2,body
11,9,510.8775024,731.2229004,11,FALSE,FALSE,2,body
11,9,511.1178284,731.2229004,11,FALSE,FALSE,2,body
11,9,510.8775024,730.9798584,11,FALSE,FALSE,2,body
3.5 Ontario Library Association representative (ex-officio)  (OLA to appoint one representative),9.96,95.81950378,72.13579559,12,FALSE,FALSE,96,body
#NAME?,9.96,126.0680237,83.77910614,12,FALSE,FALSE,91,body
"the OLA Board, and to assist the chair with the administrative responsibilities connected with",9.96,126.0680161,95.30284882,12,FALSE,FALSE,94,body
"the preparation of the business plan, finance, and communications.",9.96,126.0680161,106.7070236,12,FALSE,FALSE,66,body
"3.6 It is anticipated that as planning for the ODL evolves, the Steering Committee may, at its",9.96,95.82945251,129.7445068,12,FALSE,FALSE,94,body
"discretion, call on invited experts to advise on issues as required.",9.96,95.82945251,141.2682495,12,FALSE,FALSE,68,body
4. Appointment Criteria and Process,9.96,90.0725708,164.1862183,12,TRUE,FALSE,35,h3
4.1,9.96,95.82945251,187.8312378,12,FALSE,FALSE,3,body
Groups and organizations named in Section 3 above are responsible for appointing up to two,9.96,126.0580521,187.8312378,12,FALSE,FALSE,90,body
representatives to the Steering Committee.,9.96,131.8348541,199.8330078,12,FALSE,FALSE,42,body
4.2,9.96,95.8394165,223.8366089,12,FALSE,FALSE,3,body
Desired characteristics for steering committee appointees include:,9.96,126.0680161,223.8366089,12,FALSE,FALSE,66,body
•,9.96,108.0802536,246.9139099,12,FALSE,FALSE,1,body
Strategic thinkers;,9.96,126.0779724,247.9597168,12,FALSE,FALSE,19,body
•,9.96,108.0802536,259.1547546,12,FALSE,FALSE,1,body
Committed to the concept of multi-sector partnerships;,9.96,126.0779724,260.2005615,12,FALSE,FALSE,54,body
•,9.96,108.0802536,271.276062,12,FALSE,FALSE,1,body
Knowledgeable about digital libraries and resources;,9.96,126.0779724,272.3218689,12,FALSE,FALSE,52,body
•,9.96,108.0802536,283.5169067,12,FALSE,FALSE,1,body
Knowledgeable about government structures;,9.96,126.0779724,284.5627136,12,FALSE,FALSE,42,body
•,9.96,108.0802536,295.6382141,12,FALSE,FALSE,1,body
Respected by their communities; influential;,9.96,126.0779724,296.684021,12,FALSE,FALSE,44,body
•,9.96,108.0802536,307.7595215,12,FALSE,FALSE,1,body
Able to take a consultative approach;,9.96,126.0779724,308.8053284,12,FALSE,FALSE,37,body
•,12,108.0406036,319.9200134,12,FALSE,FALSE,1,body
Able to devote time to Steering Committee business: approximately one day per month for,9.96,126.0406036,323.0262146,12,FALSE,FALSE,87,body
meetings plus 2-3 working days per month on related activities.,10.98,126.0406036,334.3800049,12,FALSE,FALSE,63,body
5. Term,9.96,90.04049683,359.6259155,12,TRUE,FALSE,7,h3
Expected term on the Steering Committee is the time required to complete development of the,9.96,95.79737854,382.7829285,12,FALSE,FALSE,91,body
business plan plus two months. This process is expected to take approximately 6 months.,9.96,95.79737854,394.1871338,12,FALSE,FALSE,87,body
6. Chair,9.96,90.04049683,417.1051025,12,TRUE,FALSE,8,h3
Chair will be appointed by the Board of the Ontario Library Association.,9.96,95.79737854,440.2621155,12,FALSE,FALSE,72,body
Role of the Chair:,9.96,95.79737854,465.460907,12,FALSE,FALSE,18,body
In addition to the characteristics for appointees (4.2) the role of the chair will be as a process agent,9.96,95.79737854,488.4983826,12,FALSE,FALSE,104,body
"working with the selected consultant(s), OLA, and the Steering Committee to prepare the business",9.96,95.79737854,500.0220947,12,FALSE,FALSE,96,body
plan. The chair must be able to devote 5-8 days per month on activities related to the preparation of,9.96,95.79737854,511.5457764,12,FALSE,FALSE,101,body
"the business plan, and communications to stakeholders, funders, and government.",9.96,95.79737854,523.069519,12,FALSE,FALSE,79,body
7. Meetings,9.96,90.04049683,545.867981,12,TRUE,FALSE,11,h3
It is expected that in person meetings are held once per month and the majority of business will be,9.96,95.79737854,569.0249634,12,FALSE,FALSE,99,body
"conducted by e-mail, and teleconference.",9.96,95.79737854,580.5487061,12,FALSE,FALSE,40,body
8. Lines of Accountability and Communication,9.96,90.04049683,603.3471069,12,TRUE,FALSE,44,h3
"8.1 The Steering Committee is accountable to the Province of Ontario, and to its business plan",9.96,95.79737854,626.5041504,12,FALSE,FALSE,94,body
funders.,9.96,131.7928162,638.027832,12,FALSE,FALSE,8,body
8.2 The role of the Ontario Library Association is to assume responsibility for  funds contributed by the,9.96,95.79737854,661.0653076,12,FALSE,FALSE,105,body
"ODL funders to finance the business plan, to hold the funds in a separate account, and",9.96,131.7928162,672.4694824,12,FALSE,FALSE,86,body
disperse them for purposes as  directed by the Steering Committee. OLA will provide,9.96,131.7928162,683.9932251,12,FALSE,FALSE,83,body
financial reports to the Steering Committee as requested and shall comply with all,9.96,131.7928162,695.5169678,12,FALSE,FALSE,82,body
government reporting regulations for funds received.,9.96,131.7928162,707.0406494,12,FALSE,FALSE,52,body
RFP: To Develop the Ontario Digital Library Business Plan,7.56,90.04060364,734.038208,12,TRUE,FALSE,57,body
Mar-03,7.56,296.7052612,734.038208,12,TRUE,FALSE,10,body
12,9,511.1205139,730.9798584,12,FALSE,FALSE,2,body
12,9,510.8775024,731.2229004,12,FALSE,FALSE,2,body
12,9,511.1178284,731.2229004,12,FALSE,FALSE,2,body
12,9,510.8775024,730.9798584,12,FALSE,FALSE,2,body
8.3 The Steering Committee is accountable to its constituent groups and other stakeholders for,9.96,95.80059814,83.7698288,13,FALSE,FALSE,94,body
ongoing communications and consultation on issues and progress.  The Steering committee,9.96,131.8059998,95.29357147,13,FALSE,FALSE,87,body
is responsible for strong liaison with government particularly the Chief Information Officer,9.96,131.8059998,106.6977463,13,FALSE,FALSE,92,body
"Community Services Cluster, ADM’s and Deputy Ministers.",9.96,131.8059998,118.221489,13,FALSE,FALSE,55,body
9. Financial and Administrative Policies,9.96,90.04371643,141.1394653,13,TRUE,FALSE,40,h3
9.1 Service on the Steering Committee is non-remunerative,9.96,95.8105545,164.2964478,13,FALSE,FALSE,57,body
9.2 Travel and meeting expenses for Steering Committee members are reimbursed according to the,9.96,95.8105545,175.7006226,13,FALSE,FALSE,94,body
policies of the Ontario Library Association,9.96,131.8159485,187.2243652,13,FALSE,FALSE,43,body
9.3 Conflict of Interest:,9.96,95.81054688,198.7481079,13,FALSE,FALSE,25,body
The ODL Steering Committee will function according to standard conflict of interest guidelines,9.96,126.0491028,210.2718506,13,FALSE,FALSE,94,body
"ensuring that members,  their immediate family members, or their places of employment, will",9.96,126.0491028,221.7955322,13,FALSE,FALSE,91,body
not benefit financially from the decisions  the Steering Committee might make. As a first,9.96,126.0490952,233.3192749,13,FALSE,FALSE,89,body
"order of business, the Steering Committee will be expected to adopt a conflict of interest policy",9.96,126.0490952,244.7234497,13,FALSE,FALSE,97,body
statement and procedural guidelines that will govern its work.,9.96,126.0490952,256.2471924,13,FALSE,FALSE,62,body
RFP: To Develop the Ontario Digital Library Business Plan,7.56,90.04060364,734.038208,13,TRUE,FALSE,57,body
Mar-03,7.56,296.7052612,734.038208,13,TRUE,FALSE,10,body
13,9,511.1205139,730.9798584,13,FALSE,FALSE,2,body
13,9,510.8775024,731.2229004,13,FALSE,FALSE,2,body
13,9,511.1178284,731.2229004,13,FALSE,FALSE,2,body
13,9,510.8775024,730.9798584,13,FALSE,FALSE,2,body
Appendix C: ODL’s Envisioned Electronic Resources,12,96.04060364,92.51997375,14,FALSE,FALSE,51,h3
The purpose of the ODL is to provide equal access to information for all Ontario citizens through,9.96,96.04039764,136.9058838,14,FALSE,FALSE,97,body
collaboration and resource sharing. ODL will be a portal - capable of customization as,9.96,96.04039764,148.4296265,14,FALSE,FALSE,86,body
"a home page for local libraries - to organized, comprehensive, authoritative and validated",9.96,96.04039764,159.9533691,14,FALSE,FALSE,90,body
e-information resources to meet the needs of all Ontario citizens at all stages and in all aspects,9.96,96.04039764,171.3575439,14,FALSE,FALSE,98,body
"of their education, life and work. Some examples:",9.96,96.04039764,182.8812866,14,FALSE,FALSE,49,body
1. Reference Resources,9.96,96.04039764,205.9187622,14,FALSE,FALSE,22,body
"- directories: companies, associations, organizations, governments, educational institutions,",9.96,96.04039764,228.9562378,14,FALSE,FALSE,93,body
etc. etc.,9.96,96.04039764,240.3604126,14,FALSE,FALSE,9,body
#NAME?,9.96,96.04039764,251.8841553,14,FALSE,FALSE,31,body
#NAME?,9.96,96.04039764,263.4078979,14,FALSE,FALSE,39,body
#NAME?,9.96,96.04039764,274.9316101,14,FALSE,FALSE,21,body
"- phone books,",9.96,96.04039764,286.4553223,14,FALSE,FALSE,14,body
#NAME?,9.96,96.04039764,297.8595276,14,FALSE,FALSE,37,body
#NAME?,9.96,96.04039764,309.3832397,14,FALSE,FALSE,21,body
#NAME?,9.96,96.04039764,320.9069519,14,FALSE,FALSE,18,body
#NAME?,9.96,96.04039764,332.4306641,14,FALSE,FALSE,44,body
#NAME?,9.96,96.04039764,343.9543762,14,FALSE,FALSE,35,body
"- currency converters,",9.96,96.04039764,355.4780884,14,FALSE,FALSE,22,body
#NAME?,9.96,96.04039764,366.8822937,14,FALSE,FALSE,28,body
#NAME?,9.96,96.04039764,378.4060059,14,FALSE,FALSE,30,body
#NAME?,9.96,96.04039764,389.929718,14,FALSE,FALSE,24,body
#NAME?,9.96,96.04039764,401.4534302,14,FALSE,FALSE,27,body
2. Subject Guides,9.96,96.03853607,424.4909058,14,FALSE,FALSE,17,body
#NAME?,9.96,96.03853607,447.4088745,14,FALSE,FALSE,20,body
#NAME?,9.96,96.03853607,458.9325867,14,FALSE,FALSE,24,body
#NAME?,9.96,96.04040527,470.4563293,14,FALSE,FALSE,11,body
#NAME?,9.96,96.04040527,481.9800415,14,FALSE,FALSE,22,body
#NAME?,9.96,96.04040527,493.3842468,14,FALSE,FALSE,43,body
#NAME?,9.96,96.04040527,504.90802,14,FALSE,FALSE,19,body
#NAME?,9.96,96.04040527,516.4317627,14,FALSE,FALSE,23,body
#NAME?,9.96,96.04040527,527.9554443,14,FALSE,FALSE,16,body
#NAME?,9.96,96.04040527,539.479126,14,FALSE,FALSE,20,body
3. Educational tool-kits,9.96,96.04040527,562.3970947,14,FALSE,FALSE,24,body
#NAME?,9.96,96.04040527,585.4345703,14,FALSE,FALSE,68,body
#NAME?,9.96,96.04039001,596.958252,14,FALSE,FALSE,13,body
#NAME?,9.96,96.04039001,608.4819946,14,FALSE,FALSE,24,body
#NAME?,9.96,96.04039001,620.0057373,14,FALSE,FALSE,20,body
#NAME?,9.96,96.0424118,631.4099731,14,FALSE,FALSE,23,body
"4. Journals, books, maps, music etc.",9.96,96.0424118,654.4474487,14,FALSE,FALSE,36,body
RFP: To Develop the Ontario Digital Library Business Plan,7.56,90.04060364,734.038208,14,TRUE,FALSE,57,body
Mar-03,7.56,296.7052612,734.038208,14,TRUE,FALSE,10,body
14,9,511.1205139,730.9798584,14,FALSE,FALSE,2,body
14,9,510.8775024,731.2229004,14,FALSE,FALSE,2,body
14,9,511.1178284,731.2229004,14,FALSE,FALSE,2,body
14,9,510.8775024,730.9798584,14,FALSE,FALSE,2,body
Parsippany -Troy Hills STEM Pathways,28.01,125.8207016,37.36959076,1,TRUE,FALSE,36,title
Mission Statement:To provide PTHSD high school students with the opportunity to,14.01,80.32749939,88.69420624,1,FALSE,FALSE,79,body
"concentrate their studies, beyond those required in high school, in the areas of science,",12,80.32751465,108.74646,1,FALSE,FALSE,89,body
"technology, engineering, and mathematics, and expose students to relevant real world",12,80.32751465,123.0021362,1,FALSE,FALSE,84,body
"experiences through project work, conferences and presentations to enhance their high school",12,80.32751465,137.2578125,1,FALSE,FALSE,92,body
experience.,12,80.32751465,151.5134888,1,FALSE,FALSE,11,body
PATHWAY OPTIONS,15.31,240.1786957,438.1753845,1,FALSE,TRUE,15,h1
REGULAR PATHWAY,15.31,117.1802979,467.7545776,1,TRUE,TRUE,15,body
●,11.01,74.78160095,502.5859985,1,FALSE,FALSE,1,body
4 credits of Math,11.01,99.43699646,502.5859985,1,FALSE,FALSE,17,body
●,11.01,74.78157043,516.0949707,1,FALSE,FALSE,1,body
4 credits of Science,11.01,99.43699646,516.0949707,1,FALSE,FALSE,20,body
●,11.01,74.78157043,529.6040039,1,FALSE,FALSE,1,body
4 credits of STEM-designated electives,11.01,99.43699646,529.6040039,1,FALSE,FALSE,38,body
●,11.01,74.78157043,543.1130371,1,FALSE,FALSE,1,body
Maintain an overall 2.85 GPA,11.01,99.43699646,543.1130371,1,FALSE,FALSE,28,body
●,11.01,74.78157043,556.6220093,1,FALSE,FALSE,1,body
Participate in a minimum of 3 STEM,11.01,99.43699646,556.6220093,1,FALSE,FALSE,34,body
presentations/conferences each year,11.01,99.43774414,570.1309814,1,FALSE,FALSE,35,body
with a required minimum total of 12,11.01,99.43774414,583.6400146,1,FALSE,FALSE,35,body
presentations/conferences throughout,11.01,99.43774414,597.1490479,1,FALSE,FALSE,36,body
the 4 years. *,11.01,99.43774414,610.657959,1,TRUE,FALSE,14,body
●,11.01,74.78231049,624.1669922,1,FALSE,FALSE,1,body
Join and actively participate in a,11.01,99.43773651,624.1669922,1,FALSE,FALSE,34,body
STEM-related extracurricular activity or,11.01,99.43848419,637.6760254,1,FALSE,FALSE,40,body
club every year of attendance. -,11.01,99.43848419,651.1849976,1,FALSE,FALSE,32,body
DISTINCTION PATHWAY,15.31,351.7226868,467.7545776,1,TRUE,TRUE,19,body
●,11.01,320.7744141,484.5746765,1,FALSE,FALSE,1,body
4 credits of Math - At least one math,11.01,345.4298096,484.5746765,1,FALSE,FALSE,37,body
course should be an AP Math class.,11.01,345.4305725,498.0836792,1,FALSE,FALSE,34,body
●,11.01,320.7751465,511.5926514,1,FALSE,FALSE,1,body
4 credits of Science- At least one,11.01,345.4305725,511.5926514,1,FALSE,FALSE,34,body
science course should be an AP,11.01,345.4313354,525.1016846,1,FALSE,FALSE,30,body
Science class.,11.01,345.4313354,538.6107178,1,FALSE,FALSE,14,body
●,11.01,320.7759094,552.1196899,1,FALSE,FALSE,1,body
4 credits of STEM-designated electives,11.01,345.4313354,552.1196899,1,FALSE,FALSE,38,body
#NAME?,11.01,345.4320984,565.6286621,1,FALSE,FALSE,24,body
Science/Technology Class,11.01,345.4320984,579.1376953,1,FALSE,FALSE,24,body
●,11.01,320.7766418,592.6467285,1,FALSE,FALSE,1,body
Maintain an overall 3.5 GPA,11.01,345.4320679,592.6467285,1,FALSE,FALSE,27,body
●,11.01,320.7766418,606.1557007,1,FALSE,FALSE,1,body
Participate in a minimum of 3 STEM,11.01,345.4320679,606.1557007,1,FALSE,FALSE,34,body
presentations/conferences a year with a,11.01,345.4328308,619.6646729,1,FALSE,FALSE,39,body
required minimum total of 12,11.01,345.4328308,633.1737061,1,FALSE,FALSE,28,body
presentations/conferences throughout,11.01,345.4328308,646.6827393,1,FALSE,FALSE,36,body
the 4 years.,11.01,345.4328308,660.1917114,1,FALSE,FALSE,12,body
●,11.01,320.7774048,673.7006836,1,FALSE,FALSE,1,body
Join and actively participate in a,11.01,345.4328308,673.7006836,1,FALSE,FALSE,34,body
STEM-related extracurricular activity or,11.01,345.4335938,687.2097168,1,FALSE,FALSE,40,body
club every year of attendance.,11.01,345.4335938,700.71875,1,FALSE,FALSE,30,body
●,11.01,320.7781677,714.2277222,1,FALSE,FALSE,1,body
Either participate in an internship or,11.01,345.4335938,714.2277222,1,FALSE,FALSE,38,body
design and implement a community,11.01,345.4343567,727.7366943,1,FALSE,FALSE,32,body
impact project.,11.01,345.4343567,741.2457275,1,FALSE,FALSE,15,body
Goals:,14.01,45.41230011,182.6382599,1,FALSE,FALSE,6,body
"•Inspire keen interest in mathematics, science, engineering, and",11.51,41.3844986,210.968811,1,FALSE,FALSE,64,body
"technology, develop strong scholarship in the subject and",11.51,45.412117,224.7802124,1,FALSE,FALSE,57,body
promote the enjoyment of these studies in high school.,11.51,45.412117,238.2910156,1,FALSE,FALSE,54,body
•Expose students to potential career opportunities in the field.,11.51,41.3844986,251.4992676,1,FALSE,FALSE,64,body
•Encourage students to pursue higher education and major in,11.51,41.38439941,265.0100708,1,FALSE,FALSE,59,body
STEM careers.,11.51,45.412117,278.8214722,1,FALSE,FALSE,13,body
• Promote interactions with STEM professionals to learn about,11.51,39.68203735,292.3322754,1,FALSE,FALSE,61,body
future opportunities.,11.51,45.412117,305.8430786,1,FALSE,FALSE,21,body
• Support field experiences connected to the world outside of,11.51,39.68218994,319.3538818,1,FALSE,FALSE,61,body
the school building.,11.51,45.41226959,332.8646851,1,FALSE,FALSE,20,body
"• Signal to employers, universities, training programs, and",11.51,39.68218994,346.3754883,1,FALSE,FALSE,59,body
military that a student has completed a comprehensive course,11.51,45.41226959,359.8862915,1,FALSE,FALSE,60,body
of study in a specialized area.,11.51,45.41226959,373.3970947,1,FALSE,FALSE,31,body
"• Cultivate transferable work habits such as perseverance, goal",11.51,39.68218994,386.9078979,1,FALSE,FALSE,63,body
"setting, and self-direction.",11.51,45.41226959,400.4187012,1,FALSE,FALSE,28,body
ADDRESS:,12.4,32.6487999,444.280426,1,FALSE,TRUE,8,body
TOPJUMP,12.41,131.4353943,458.4438171,1,FALSE,TRUE,7,body
3735PARKWAY,12.4,114.8059006,472.3673401,1,TRUE,TRUE,11,body
"PIGEON FORGE, TN 37863",12.4,81.07898712,486.2960205,1,FALSE,TRUE,22,body
(NEAR DIXIE STAMPEDEONTHE PARKWAY),9.39,58.38790131,500.7993774,1,FALSE,TRUE,34,body
RSVP:----------------,19.53,29.48900032,523.3318481,1,TRUE,TRUE,21,body
CLOSED TOED SHOESAREREQUIRED FOR CLIMBING,7.21,62.29779816,555.7478027,1,FALSE,TRUE,41,body
"PARENTSORGUARDIANS NOT ATTENDING THE PARTY,",7.21,59.60572815,571.8294678,1,FALSE,TRUE,43,body
PLEASE VISITTOPJUMP.COMTOFILLOUTWAIVER,7.25,65.11520386,581.1941528,1,TRUE,TRUE,38,body
SO YOUR CHILD CAN ATTEND.,7.2,106.7061996,590.076355,1,FALSE,TRUE,25,body
HOPEToSEEYouTHERE!,24.67,33.41880035,598.6004028,1,TRUE,FALSE,18,h1
WWW.TOPJUMP.COM,18.03,93.78669739,624.4996948,1,FALSE,TRUE,15,body
